,clinton_adjusted,polling_weight,state,trump_adjusted,trump_clinton_win
610,1.01226,8.01131368421,6,0.77674,1
611,1.34441,1.86170785385,40,1.96325,1
612,2.15276,2.46860065574,17,1.36276,0
613,0.43341,9.83840785714,16,2.54182,0
614,1.30742,13.89885,36,2.63598,0
615,0.29388,26.2126725,29,1.13085,1
616,0.93717,3.52679878889,20,0.83334,0
617,2.24555,3.81367611806,8,3.94728,1
618,-1.47655,23.204184375,14,0.2056,0
619,2.46756,2.15344210526,30,1.70235,1
620,1.71051,1.93219644706,14,4.22426,0
621,1.85721,3.08250532787,28,1.40487,0
622,0.34099,25.4617125,35,0.92666,1
623,0.33278,25.4617125,9,0.96225,1
624,0.3343,25.4617125,37,0.95567,0
625,0.34765,25.4617125,51,0.89779,1
626,0.33199,25.4617125,55,0.96567,1
627,1.61459,9.80590647917,36,3.90123,1
628,0.68945,5.8377137,37,1.61772,1
629,1.35917,4.40408209333,7,0.97258,0
630,1.25224,5.07178477209,36,3.13647,1
631,-0.8059,17.3000484571,8,0.90739,1
632,2.48056,2.2863104,30,3.79562,1
633,4.92883,15.4347138,45,5.87578,1
634,2.20448,3.04270703125,4,4.62078,1
635,2.29865,6.43474635758,36,2.33182,1
636,3.42151,1.92199838333,55,3.5997,0
637,2.44167,2.7763704,51,3.00119,0
638,1.40162,45.01568932,36,0.89476,1
639,-3.72605,4.66975318,24,-1.12655,0
640,-1.62727,33.8397524286,18,0.30123,1
641,3.24651,2.01998856522,35,3.93731,1
642,-1.83972,4.65027325,36,1.44354,1
643,1.19399,2.41440652,36,2.54242,1
644,3.75408,2.52587690909,22,5.74094,1
645,1.49164,3.91287069804,21,1.84303,1
646,-1.47729,21.6992426,46,0.20908,0
647,-1.52446,29.15636815,45,0.43047,1
648,1.63415,5.62447432258,26,1.28228,0
649,-1.48304,27.19353,24,0.23603,0
650,-1.45942,30.1288619,3,0.12519,1
651,1.52187,5.21771796053,12,2.24969,0
652,-1.41687,44.819959275,0,-0.07455,0
653,0.2887,3.5449765575,36,0.95132,1
654,-0.49676,25.01918913,36,1.71466,1
655,-1.51714,44.7414,29,0.3961,1
656,1.37015,2.50125233143,16,1.11703,0
657,2.22848,4.02578448163,36,2.55466,0
658,8.32251,3.79569772826,39,10.99645,0
659,-1.47109,19.879171875,27,0.17999,0
660,-1.45177,48.6583448,11,0.08927,1
661,-1.49427,17.522784675,33,0.28878,0
662,1.00913,2.29260796809,2,0.97358,0
663,-1.45004,27.5084436,2,0.08118,0
664,-1.49783,27.11713005,34,0.30546,1
665,1.9269,3.530808344,36,4.43667,1
666,2.67094,2.47203328254,11,3.44895,1
667,-1.50675,24.48521065,31,0.34734,1
668,1.20767,4.97451641905,51,1.43226,0
669,-1.46978,22.348436,41,0.17381,0
670,2.06528,2.7053096473,17,3.1629,0
671,-1.45474,26.5059767,7,0.1032,0
672,3.0367,2.1487,38,3.05449,0
673,2.01471,2.08725416667,9,2.62988,0
674,1.36213,31.5590625,36,1.11698,1
675,-1.47537,23.02172235,13,0.20005,0
676,-1.11547,1.95122913934,12,1.28258,0
677,-1.85118,30.0327703,9,0.63447,0
678,-0.46679,20.7697486,36,1.82814,1
679,-1.45447,27.371354375,15,0.10195,0
680,-1.45075,35.807194,10,0.08448,0
681,1.96947,2.14968666667,12,2.14384,0
682,0.1843,250.8749725,36,1.80804,0
683,0.23989,16.80784,29,1.42881,1
684,-1.48636,27.2741814,23,0.25165,1
685,3.88002,1.82727563016,25,3.88351,1
686,-1.43079,19.9792923,12,-0.00923,0
687,2.16049,4.27231757736,37,1.98106,1
688,-0.05455,19.5846426905,42,0.67228,0
689,-1.42413,22.63071425,44,-0.04045,0
690,-1.45418,33.902375325,42,0.10059,0
691,0.28639,16.30076,55,1.21734,1
692,-1.48013,54.7978244,17,0.22237,0
693,-1.48781,36.832173625,49,0.25844,1
694,-2.82118,1.5769197,46,-0.41968,0
695,-1.47374,51.809016175,8,0.1924,1
696,2.73681,2.54061063636,9,1.94352,0
697,-1.47121,33.04998315,48,0.18052,1
698,-1.50522,18.5404738,56,0.34015,1
699,1.30637,1.13950829206,43,2.60923,1
700,-1.45586,17.048016,39,0.10848,0
701,-1.45927,51.3089234,6,0.12449,1
702,0.33242,52.96956,36,0.96383,0
703,2.48634,2.46099929825,45,1.72657,1
704,1.35107,23.0290655571,36,1.31022,1
705,3.07165,2.13927673469,18,3.55568,1
706,-1.47308,70.304629775,19,0.18932,0
707,2.17703,3.23754802264,9,2.00176,1
708,-1.5221,33.507513,30,0.41939,1
709,-0.42611,16.908411975,36,1.93505,1
710,-1.17347,2.53507231818,55,-0.72718,1
711,1.10879,1.07125336875,35,2.38374,1
712,2.84057,2.22095217391,6,3.5817,1
713,4.74479,4.0328623375,13,7.22524,0
714,-0.1403,22.7689736833,36,2.29082,1
715,2.64418,2.37343328364,35,1.82344,1
716,-1.46336,46.2356856,55,0.14366,0
717,-1.54532,1.672928,5,-0.30513,0
718,-0.82655,2.86991345455,9,-0.06826,1
719,-2.28677,6.077402625,18,0.16298,1
720,2.71969,2.28413734909,37,1.92133,1
721,1.80595,2.01295959184,42,0.69946,0
722,2.56903,2.23940143818,51,1.72604,1
723,2.03041,2.2921766,51,3.38743,0
724,4.74919,2.860333,27,7.19981,0
725,-1.47623,28.2206078,4,0.20408,1
726,-1.48402,26.72498255,22,0.24068,1
727,2.25411,1.80247333333,10,4.08829,0
728,4.74281,2.5069109375,46,7.23668,0
729,-1.47421,53.0203908,43,0.19457,0
730,1.45553,2.89752198261,5,3.11882,0
731,-1.51225,42.235533,20,0.07314,0
732,-0.74389,2.49757117576,43,0.05132,1
733,2.60489,2.28912729286,37,2.32868,1
734,1.99105,1.41121636364,51,2.72365,0
735,0.92859,1.83735619241,26,3.25234,0
736,-0.38539,14.1640523077,36,2.04026,1
737,0.43246,114.59415,36,0.44929,1
738,-0.09879,0.749095947619,40,1.56416,1
739,1.48421,3.09315443478,40,3.30643,1
740,-0.77388,0.749028021429,5,0.8591,0
741,-1.19767,1.43140158871,29,-0.43024,1
742,2.17991,1.09676304348,18,3.41261,1
743,0.19304,11.346075,29,1.69246,1
744,-1.46927,65.570194675,16,0.17144,0
745,1.45282,1.25099166667,28,4.78022,0
746,1.35354,16.3120923,36,1.48415,1
747,0.38636,2.65695586667,51,-0.81885,1
748,4.75715,4.33962405,55,7.15373,1
749,0.24682,10.9865475,55,1.44002,1
750,4.76603,3.76983605,7,7.10243,0
751,-1.6758,6.72947543333,35,0.6461,1
752,-2.4619,0.806580157895,33,-0.66918,0
753,2.33312,2.04138947368,56,1.52898,1
754,4.74357,1.6514828,14,7.23228,0
755,2.09689,2.59219808,51,2.04224,1
756,4.75054,3.894997825,41,7.19197,0
757,4.71248,1.7144832,31,7.41203,1
758,1.07838,5.28790957714,36,3.46539,1
759,-0.69376,1.8591773129,35,-0.1007,1
760,-0.06973,18.0768904105,36,2.3029,1
761,1.33861,2.19294249398,28,4.08524,0
762,4.71406,1.7761721125,56,7.40291,1
763,4.77086,4.4261217,2,7.0745,0
764,4.79068,4.8775163625,12,6.95986,0
765,-1.44126,62.733943875,51,0.03992,1
766,-1.48022,60.41631405,47,0.2228,1
767,4.73385,1.480691025,38,7.28845,1
768,-1.43043,72.544024125,28,-0.01089,0
769,4.74646,3.807263925,8,7.21554,1
770,0.94549,0.773542175714,51,2.48489,1
771,-0.35575,11.4856352,36,2.13387,0
772,4.7369,2.78052225,24,7.27087,0
773,4.80501,3.6098622,0,6.87702,0
774,1.23819,2.6449129619,21,3.86329,1
775,-1.46557,58.70482635,18,0.15405,1
776,-1.24298,1.96912546308,29,-0.31529,1
777,1.93691,2.12978571,9,2.9905,1
778,1.15008,1.49178472143,51,0.78945,1
779,1.04074,15.10829175,36,3.36212,1
780,-0.10844,3.03671657143,36,0.2101,1
781,2.02789,1.58558892308,18,1.36199,1
782,1.28287,1.5711176,32,2.97536,0
783,0.7256,3.53942875,16,2.90554,0
784,4.75777,339.7940685,36,7.15016,1
785,5.10493,1.18143639821,22,6.59211,1
786,-2.52707,55.9036648,36,-3.38353,1
787,4.72533,1.2862101375,33,7.33776,0
788,1.3612,11.4546257778,36,1.63674,0
789,4.76487,5.4253229,39,7.10912,0
790,2.60749,2.46565812245,36,1.60706,1
791,2.19219,1.9655625,36,3.26037,1
792,4.73347,5.30793125,23,7.29067,1
793,0.11312,108.7405372,36,2.07693,0
794,2.17899,3.91075951724,36,3.83136,1
795,2.41236,0.868280701754,40,1.63116,1
796,2.2449,0.868280701754,5,1.41522,0
797,0.28691,30.891475,36,1.21498,1
798,-1.46224,61.1604675,9,0.13844,0
799,-1.45408,72.8759676,26,0.10011,0
800,0.98657,0.677358275,9,2.89824,1
801,1.55739,1.22183545263,28,2.72754,0
802,1.47064,4.6884412,56,3.21766,1
803,-1.45291,75.820757,21,0.09461,1
804,-0.30871,9.44542588667,36,2.19507,1
805,0.99334,0.671742209859,42,2.71029,0
806,0.01916,14.361195975,36,2.30309,1
807,1.46663,1.60085162069,36,0.54617,0
808,-1.87943,5.47466971053,16,0.45721,0
809,4.73588,5.92601425,22,7.27676,1
810,4.74714,4.1287892,19,7.21164,1
811,-1.46622,47.73181975,53,0.1571,1
812,4.79105,4.647470275,28,6.95774,0
813,4.7663,5.3608359375,15,7.10084,0
814,3.44849,0.989705217391,37,6.04126,1
815,4.694,0.9080616,54,7.51892,1
816,0.59114,2.47339676087,36,5.06274,1
817,2.41542,3.15427925,21,4.27341,1
818,4.73989,5.338262475,17,7.25355,1
819,4.69425,0.8460525,45,7.51743,1
820,0.61036,1.33630992222,36,1.48096,1
821,-0.90424,0.438986030769,31,-0.02082,1
822,4.79753,5.430754875,44,6.92026,0
823,-1.90833,3.747826125,26,0.44292,0
824,1.3791,8.66855385,36,1.75994,0
825,-1.56653,6.12053709474,51,0.5435,1
826,1.76793,1.05015687302,25,1.77142,1
827,4.72167,0.9889929,34,7.35891,1
828,2.5349,1.80024098361,36,2.89809,1
829,0.23883,20.499525,36,1.80437,0
830,-1.71615,3.3726126,6,0.67962,1
831,-1.45066,68.1422076,35,0.08405,1
832,1.14408,1.28164111667,32,1.5149,0
833,0.26096,13.386875,51,1.67639,1
834,0.23936,13.386875,9,1.80131,0
835,0.25129,13.386875,35,1.73234,1
836,0.24156,13.386875,37,1.78856,0
837,4.7612,0.9854247,3,7.13031,0
838,-0.25553,7.8426245625,36,2.23464,1
839,-2.63731,34.9931876,36,-3.19712,1
840,-1.40324,1.31580488919,36,1.14995,0
841,0.6798,1.563897,32,1.81915,0
842,2.2808,1.83527487069,36,1.72153,1
843,4.69668,5.27240525,30,7.50339,1
844,3.1026,1.8530571625,36,2.50535,1
845,1.40907,7.34417612727,36,1.87342,0
846,0.85703,5.95005875862,36,1.6882,0
847,-1.26076,2.91397163333,53,1.19458,1
848,0.09685,11.5265008571,36,2.30467,1
849,-0.73497,1.82521533636,35,-0.01244,1
850,-1.53513,9.32251075,54,0.876767,1
851,0.49859,1.88913547879,37,1.67432,0
852,4.79212,5.8845501,32,6.95153,0
853,0.64365,1.32964497561,0,3.04662,0
854,-1.0741,3.544002275,29,1.84245,1
855,-1.08447,7.06587865625,17,1.51407,0
856,0.93417,0.902008152174,37,3.10439,0
857,4.76908,5.0745707625,11,7.08475,1
858,-1.6783,13.4780046,18,0.72069,1
859,4.70179,0.6818084,29,7.47385,0
860,-0.20401,6.94585101176,36,2.27706,0
861,0.84748,1.18417991538,21,1.2733,1
862,-2.12225,5.84556951579,18,0.18442,1
863,-1.46671,57.45826515,25,0.1594,1
864,4.7398,7.218949725,47,7.25408,1
865,4.87092,0.985415707692,56,8.09182,0
866,1.38949,0.553823892308,27,5.03493,0
867,1.44976,6.124224575,36,1.98033,0
868,-1.49526,7.1608229,38,0.6463,0
869,-1.4601,72.659056575,37,0.12838,1
870,-1.48555,5.98409813333,14,0.59013,0
871,4.88169,0.789461884615,38,7.93773,0
872,1.38866,0.959202684884,17,6.74683,0
873,2.05838,1.46350425375,36,6.53244,0
874,1.39624,0.992852350602,47,6.76237,1
875,1.19081,0.988753373494,21,6.42289,1
876,1.93419,7.177459548,36,3.8447,1
877,0.37605,6.61241875,9,2.40165,0
878,0.38254,6.61241875,35,2.30879,1
879,0.37725,6.61241875,37,2.38448,1
880,0.38781,6.61241875,51,2.23346,1
881,4.73198,5.8458030125,49,7.29929,1
882,0.24742,19.3743214286,36,1.43721,0
883,1.592,1.82530634,53,3.42377,1
884,-1.48631,6.28274203333,46,0.59453,0
885,1.88551,2.15772122824,56,3.9077,1
886,4.75106,6.6150556125,16,7.18895,1
887,4.86425,0.612157061538,29,8.18734,1
888,-2.74189,23.64201432,36,-3.03999,1
889,4.89657,0.7704679,3,7.72483,1
890,0.48628,0.463575087013,10,3.24656,0
891,1.12071,3.45524961905,44,1.11319,0
892,4.7439,6.5651337,4,7.23035,1
893,1.31477,1.65737168471,32,2.96667,0
894,-1.49223,8.00501475,24,0.62871,0
895,-1.50379,5.410988,33,0.69561,0
896,-1.08625,4.84352203125,8,1.45741,1
897,-1.47928,3.65187640833,25,0.98025,1
898,4.75487,6.460044,18,7.1669,1
899,-1.42939,52.137912675,32,-0.01579,0
900,0.05573,56.008968575,36,2.34209,1
901,0.17594,9.17520182727,36,2.30531,1
902,-1.47858,7.2819324,41,0.54982,0
903,-1.47993,5.8063175,27,0.55765,0
904,-1.08916,4.6772219,55,1.36529,0
905,2.13843,1.08478846154,36,6.25826,1
906,4.76791,5.77003245,21,7.09153,1
907,1.49047,5.04742863077,36,2.08554,0
908,-1.13046,4.39943716667,37,1.27243,1
909,-1.3093,26.3316085,0,-0.68363,0
910,0.51176,0.426743615385,37,3.41231,1
911,1.43956,7.98758367429,36,1.54977,1
912,-1.36982,16.9610512,45,-0.44514,1
913,-1.53487,7.406667,45,0.87528,1
914,0.75402,2.40100570357,37,1.68248,1
915,-1.3657,25.8832985,29,-0.46137,1
916,-1.35986,17.199243,31,-0.4844,1
917,-1.46791,7.86944165,3,0.48816,1
918,-1.60152,2.92663978333,15,0.81577,0
919,4.77013,6.664100625,10,7.07869,0
920,4.87506,0.582795661538,34,8.0326,1
921,4.7666,6.036231425,42,7.09911,0
922,4.74599,7.644058275,43,7.2183,1
923,1.13714,129.67664775,36,-2.84403,1
924,-1.45826,7.6065559,2,0.43235,0
925,-1.35484,17.3667733,34,-0.50418,1
926,-1.33324,17.03651235,3,-0.58931,1
927,-1.34652,15.0464834,24,-0.53696,0
928,-1.32893,27.352452,11,-0.60627,1
929,-1.3306,17.5138179,7,-0.59969,0
930,3.45345,0.756137435294,29,7.83174,1
931,3.03301,2.24069542308,36,3.62438,1
932,4.44857,0.80855515514,53,4.70818,1
933,-1.34921,27.380529,49,-0.52638,1
934,1.87002,0.6064933,35,4.45343,1
935,-1.33987,26.318352,48,-0.56318,1
936,4.7799,5.5812492,51,7.02218,0
937,-1.46309,7.398885,7,0.46027,0
938,1.52011,4.33250342857,36,2.17915,0
939,-1.32796,16.675314,2,-0.61009,0
940,-1.46282,8.31895586667,15,0.45868,0
941,-1.93946,3.14986513333,49,0.77104,1
942,4.86015,0.417060538462,45,8.24601,1
943,-1.34221,15.69886505,13,-0.55396,0
944,-1.51664,6.42895503333,31,0.76987,1
945,-1.46004,13.3831167333,11,0.4426,1
946,2.55456,1.487692924,42,0.55917,0
947,-1.34818,11.2375032,38,-0.53041,0
948,-2.81599,17.349627,36,-2.9098,1
949,-1.48433,6.34658333333,13,0.58308,0
950,1.28197,7.77450547059,36,3.8821,1
951,-1.36996,11.9217322,54,-0.44459,1
952,-1.34839,18.4393972,23,-0.52959,1
953,2.17234,1.36289538333,35,2.14156,1
954,4.00764,1.05582030492,36,2.92379,1
955,4.74907,7.5859099125,48,7.20047,1
956,-1.359,14.3741189,56,-0.48779,1
957,-1.52733,10.67994445,29,0.8317,1
958,-2.70352,2.1803155,10,-0.31896,0
959,-1.36849,26.0257305,30,-0.45037,1
960,-1.32836,21.78486,10,-0.60853,0
961,-1.34287,9.2206105,14,-0.55133,0
962,-1.33316,35.1474519,6,-0.58963,1
963,-1.872,1.96314505,42,0.54272,0
964,-1.46425,5.2098522,39,0.46696,0
965,1.02307,1.3972552093,20,0.60015,0
966,-1.49565,7.49401326667,23,0.64851,1
967,-1.08612,4.9236953,43,1.46152,1
968,-1.43843,5.3032155,12,0.3177,0
969,1.57673,0.440056024096,17,4.47642,0
970,-1.3398,10.7332785,27,-0.56342,0
971,-1.46756,2.2433847,11,0.92596,1
972,1.94396,0.954491803279,21,1.10847,1
973,4.87006,0.5078829,31,8.1041,1
974,-1.31339,14.8410775,44,-0.66753,0
975,-1.34488,32.74810375,17,-0.54341,0
976,1.84462,0.90366,51,1.06877,0
977,3.25997,0.563653125,38,3.74052,0
978,-2.92567,2.66436704167,47,-0.28195,1
979,1.9178,1.4671811641,47,1.60303,0
980,-1.50745,6.0033456,34,0.71676,1
981,4.8992,1.30677378462,7,7.68728,0
982,1.67942,0.965680364615,36,2.4393,1
983,-1.35284,9.261174,33,-0.51205,0
984,-1.33046,16.20334625,15,-0.60028,0
985,-1.34129,31.7318742,8,-0.55757,1
986,-1.53196,4.3160249,35,0.6541,1
987,-1.42411,9.43069333333,0,0.23486,0
988,-1.46252,9.35396393333,42,0.45695,0
989,-1.35092,34.6608184,20,-0.58737,0
990,-1.33029,19.918766,42,-0.60092,0
991,2.42804,0.736870526316,29,1.65139,1
992,-2.1547,2.91087491667,4,0.45394,1
993,4.88764,0.9786042,13,7.85263,0
994,-2.12406,2.76919346667,30,0.88802,1
995,-1.34329,9.2799553,46,-0.54969,0
996,-1.34708,21.3697174,22,-0.53477,1
997,-1.43159,5.6375838,44,0.2781,0
998,-1.45899,9.07426426667,10,0.43653,0
999,4.86001,0.3524466,54,8.24801,1
1000,-1.34269,22.10892075,4,-0.55205,1
1001,1.12016,0.761055612121,16,3.28458,0
1002,1.8793,0.55369516129,47,2.74834,1
1003,1.63796,0.661016390323,13,2.73103,0
1004,0.44488,1.64973186667,35,-0.7439,1
1005,-1.33906,11.0227516,41,-0.56634,0
1006,-1.33545,29.695873,55,-0.58058,0
1007,4.7583,6.9536376,9,7.14711,0
1008,0.57148,0.689835271739,37,5.039,1
1009,2.75481,1.12656,37,2.48021,0
1010,-1.34092,39.13434,19,-0.55902,0
1011,-1.48923,14.81884005,17,0.61139,0
1012,-1.51506,4.537265,56,0.76075,1
1013,4.88656,0.511324153846,46,7.86804,0
1014,4.88698,0.382933015385,14,7.86212,0
1015,4.88855,1.24996850769,8,7.83957,1
1016,1.90861,0.800658461538,35,1.19669,1
1017,4.89437,1.29450192308,55,7.75636,0
1018,-1.31713,10.279824,12,-0.65278,0
1019,-2.87226,12.3484183857,36,-2.7946,1
1020,4.89003,0.546542653846,27,7.81839,0
1021,4.89077,1.1158185,41,7.80784,0
1022,2.63003,0.409758955385,29,5.04528,1
1023,-1.34155,33.80915745,43,-0.55654,1
1024,-1.33123,10.1347713,39,-0.59719,0
1025,4.9204,1.15835937692,0,7.38381,0
1026,4.77023,6.63435055,35,7.07814,0
1027,1.94428,0.772332,29,4.06079,1
1028,1.61163,0.399137341772,38,6.22406,0
1029,-0.61746,0.2752693125,49,3.26564,1
1030,1.54902,0.552302907059,36,3.81434,1
1031,1.03179,67.0176453333,36,-2.65735,1
1032,-1.49714,8.1371792,49,0.65713,1
1033,-1.80759,2.7054267,32,0.38908,0
1034,2.60852,1.34644582029,36,2.42823,1
1035,0.01308,32.56707662,36,2.59147,1
1036,-1.86556,2.42579533333,43,0.72528,1
1037,-1.31693,54.325026,28,-0.65357,0
1038,-1.46776,13.0772065667,6,0.48727,1
1039,4.91261,1.4761128,12,7.49534,0
1040,4.76136,8.0583852375,6,7.12942,1
1041,-1.33878,40.9129501,16,-0.56747,0
1042,4.75421,8.2759235625,53,7.17078,1
1043,1.99168,0.735143030303,9,1.35322,0
1044,2.03069,0.684361806452,16,4.80612,1
1045,0.74776,2.30032343243,8,0.63993,1
1046,-1.48265,11.7599483333,8,0.57338,1
1047,2.68255,0.661476643119,18,2.8539,1
1048,4.87705,0.304302646154,33,8.00412,0
1049,-1.48005,7.01442855,48,0.55832,1
1050,-1.34494,42.37021295,47,-0.54321,1
1051,-1.53244,7.84204838333,30,0.86124,1
1052,2.59206,1.07574363636,55,2.55927,0
1053,-1.48198,18.163655,19,0.56948,0
1054,-1.85633,3.340453875,21,0.54721,1
1055,4.90183,1.11381530769,2,7.64969,0
1056,3.13989,1.49164874103,21,4.21898,1
1057,-1.49324,6.378383,22,0.63461,1
1058,-1.15762,3.821035,48,1.40687,1
1059,-1.44313,1.27321214545,36,-2.72959,1
1060,-1.48313,14.3682212,43,0.57614,0
1061,4.7667,7.254063675,26,7.09851,0
1062,1.25443,0.584064730233,9,6.5255,0
1063,-1.33706,44.02090245,53,-0.57423,1
1064,-1.32302,38.95171095,51,-0.62957,1
1065,0.43229,0.4465454,36,3.55266,1
1066,-1.08854,4.675436975,18,1.38491,1
1067,1.16745,0.542669253488,35,6.38208,1
1068,4.7537,8.438031,25,7.17369,1
1069,-1.48522,6.23185658333,4,0.58819,1
1070,-2.91635,9.518075,36,-2.69376,1
1071,-2.7859,1.597373,19,-0.41844,0
1072,4.89857,1.68030089231,39,7.6963,0
1073,2.96632,0.358359868421,55,6.12736,0
1074,0.54626,2.31518831538,36,2.27048,1
1075,4.91281,1.61640373846,28,7.4925,0
1076,-1.33023,52.188522,26,-0.60115,0
1077,-1.29023,1.3604532,28,0.73225,0
1078,-1.3367,37.34689,18,-0.57568,1
1079,-1.09535,3.9171841125,51,1.1692,1
1080,-1.0875,3.373311325,16,1.41779,0
1081,-0.09903,0.469749593671,21,2.65503,1
1082,-1.32957,52.606789,21,-0.60374,1
1083,-1.18591,1.997181675,12,0.83943,0
1084,-2.25837,0.89986005,41,0.08237,0
1085,-2.5168,0.77794295,29,0.20696,1
1086,-1.33483,41.028676,9,-0.58305,0
1087,-1.47197,8.9736976,55,0.51158,0
1088,-1.54041,9.20138186667,20,0.39447,0
1089,-1.39881,1.87444230833,23,1.07604,1
1090,4.88335,0.492293269231,24,7.91406,1
1091,4.88892,1.1172216,19,7.83431,1
1092,-1.12389,0.722616075,0,0.78889,0
1093,1.29023,0.552572697778,36,6.4437,1
1094,0.92155,40.8473352,36,-2.47093,1
1095,-2.79639,0.716622525,13,-0.41045,0
1096,-1.09534,1.14084209474,53,1.2166,1
1097,4.88279,1.80491207692,22,7.922,1
1098,-2.43982,1.58115,2,-0.2587,0
1099,4.88148,1.31506701538,23,7.94072,1
1100,-1.57827,1.16851171667,7,0.64079,0
1101,4.7605,5.6246392625,37,7.13436,0
1102,-1.87455,1.49163355,17,0.54987,1
1103,-2.94563,7.73098215556,36,-2.61775,1
1104,-5.24992,0.61429875,8,-2.87715,1
1105,-1.10546,1.96889368333,44,0.86608,0
1106,-1.32831,51.599624,35,-0.60873,1
1107,4.88498,1.57670270769,17,7.89074,0
1108,2.20217,0.520375506494,47,3.28174,1
1109,2.20148,0.528440166234,17,3.28063,1
1110,4.91634,1.64208080769,44,7.44203,0
1111,4.58521,0.768136938095,36,5.18469,1
1112,-2.06146,0.805660166667,56,0.56589,1
1113,-1.58783,1.09048998947,42,0.38946,0
1114,-2.11148,1.16204806667,55,0.1773,1
1115,-1.08444,2.8285889,47,1.51487,1
1116,3.22679,1.17176253488,36,3.70237,1
1117,-1.44921,15.7769512,51,0.38003,1
1118,4.89935,1.45661707692,15,7.68515,0
1119,1.64047,0.626304514286,37,2.13419,0
1120,-1.08947,3.8500135625,9,1.35541,0
1121,-1.31683,1.32688222632,15,0.66258,0
1122,-1.56037,0.999606763158,6,0.69539,1
1123,-1.18766,1.19000756842,11,0.77215,1
1124,-0.03243,19.9399066,36,2.84262,1
1125,-1.47806,13.4255468,16,0.5468,0
1126,4.86147,1.7121955,30,8.22711,1
1127,-1.41763,1.74599141667,39,0.81053,0
1128,-1.33734,51.7405504,25,-0.57315,1
1129,-1.31635,57.4965861,32,-0.65588,0
1130,-1.6,0.45924945,3,0.65695,1
1131,-1.7892,2.43528063333,22,0.66676,1
1132,-1.48932,13.45701,47,0.61193,1
1133,0.25863,4.9059828125,35,1.87861,1
1134,0.26806,4.9059828125,51,1.81774,1
1135,0.24701,4.9059828125,9,1.95364,0
1136,0.24916,4.9059828125,37,1.93978,1
1137,-1.3756,0.401488539326,6,1.94754,1
1138,-1.75975,0.986898084211,26,0.454,0
1139,-3.53732,0.402170941667,24,-1.08937,0
1140,-2.42543,1.00942917895,10,-0.473,0
1141,2.18871,0.47895326087,36,3.64121,1
1142,-1.47424,14.0932944,18,0.52475,1
1143,4.67154,0.311301705,3,4.10888,1
1144,3.31855,0.38128904,5,3.01151,0
1145,-1.43807,16.05224595,28,0.31559,0
1146,-1.59567,1.37212592632,49,0.62545,1
1147,4.8947,75.9938994615,36,7.75156,1
1148,-1.5126,0.486435569048,42,0.96019,0
1149,4.91339,1.8257385,32,7.48413,0
1150,1.52242,0.413425350877,37,3.94733,1
1151,0.31465,0.289134576344,32,2.06165,0
1152,-1.33362,56.1567483,37,-0.5878,1
1153,-1.35485,0.4529878,27,0.99654,0
1154,-1.09209,4.3241721,21,1.27257,1
1155,2.71348,0.400245567416,32,6.24637,0
1156,5.15502,0.165689544444,29,8.48461,1
1157,-3.07245,0.278760666667,10,1.14661,0
1158,-0.97352,2.23995507368,37,1.28894,1
1159,3.46847,0.406604977778,40,3.19214,1
1160,2.64236,0.5715985,16,2.6454,0
1161,-2.59534,1.22699262632,47,-0.42928,1
1162,1.55665,3.31818235,36,3.95055,1
1163,-1.47082,15.04248385,9,0.50495,0
1164,1.99427,0.431947355844,21,2.94649,1
1165,5.13886,0.212282316667,3,7.97253,1
1166,5.14862,0.1640852,33,8.28175,0
1167,5.15714,0.140780988889,54,8.55179,1
1168,-1.71949,1.28415149474,30,0.75025,1
1169,-1.09176,3.3878421,26,1.28297,0
1170,0.81696,26.35097352,36,-2.3138,1
1171,2.36356,0.658370814754,38,4.79374,0
1172,1.92558,0.545850763514,9,2.94894,1
1173,-2.96545,5.45552511,36,-2.55405,1
1174,2.53474,0.290354915789,17,6.19274,0
1175,4.90086,1.26580818462,11,7.66349,1
1176,-1.83144,1.27494154211,4,0.30571,1
1177,0.2669,3.85226527778,37,2.06185,1
1178,0.26488,3.85226527778,9,2.07662,0
1179,0.28465,3.85226527778,51,1.93186,1
1180,0.27579,3.85226527778,35,1.9967,1
1181,2.28946,0.463641270492,14,4.68342,0
1182,2.57594,0.387508058947,36,4.60036,1
1183,-1.46121,17.55310975,21,0.44938,1
1184,-1.52583,2.7611712,54,1.061771,1
1185,2.29526,0.508533421311,46,4.69206,0
1186,5.14213,0.244824138889,27,8.07612,0
1187,4.88067,1.74409366154,49,7.95231,1
1188,1.58022,0.242439096296,36,2.93557,1
1189,1.40342,2.03686607143,36,2.61833,0
